54,-1379,1823,660109900000102,Z,0.036074,0.047455
54,-1378,1822,660109900000102,Z,0.589417,0.775357
54,-1378,1823,660109900000102,Z,0.002288,0.003009
54,-1377,1822,660109900000102,Z,0.027571,0.036268
54,-1369,1853,660109900000044,Z,0.100291,0.054551
54,-1369,1854,660109900000044,Z,0.104003,0.056570
54,-1368,1853,660109900000044,Z,0.618590,0.336468
54,-1368,1854,660109900000044,Z,0.090297,0.049115
54,-1367,1853,660109900000044,Z,0.085036,0.046254
54,-1367,1854,660109900000044,Z,0.001774,0.000965
54,-1369,1827,660109900000111,Z,0.314377,0.037486
54,-1369,1828,660109900000111,Z,0.026300,0.003136
54,-1368,1827,660109900000111,Z,0.480893,0.057341
54,-1368,1828,660109900000111,Z,0.178909,0.021333
54,-1369,1851,660109536001006,Z,1.000000,0.085628
54,-1370,1852,660109536003002,Z,1.000000,0.027917
54,-1370,1851,660109536004000,Z,0.592195,0.062622
54,-1369,1851,660109536004000,Z,0.407978,0.043142
54,-1370,1851,660109536003004,Z,0.269053,0.002176
54,-1370,1852,660109536003004,Z,0.732548,0.005926
54,-1382,1841,660109547002002,Z,1.000000,0.001899
54,-1385,1837,660109548001018,Z,0.794177,0.045960
54,-1385,1838,660109548001018,Z,0.205797,0.011910
54,-1385,1836,660109548001014,Z,0.080843,0.028813
54,-1384,1836,660109548001014,Z,0.767567,0.273564
54,-1384,1837,660109548001014,Z,0.151563,0.054018
54,-1357,1858,660109510006005,Z,1.000000,0.024583
54,-1360,1857,660109509001010,Z,1.000000,0.003198
54,-1360,1858,660109509005002,Z,1.000000,0.024974
54,-1359,1858,660109509004001,Z,1.000000,0.011771
54,-1359,1862,660109503006012,Z,0.282664,0.189367
54,-1359,1863,660109503006012,Z,0.226960,0.152049
54,-1358,1862,660109503006012,Z,0.157685,0.105639
54,-1358,1863,660109503006012,Z,0.332491,0.222749
54,-1356,1865,660109503003007,Z,0.571308,0.013463
54,-1356,1866,660109503003007,Z,0.428853,0.010106
54,-1353,1868,660109503004012,Z,1.000000,0.050078
54,-1356,1866,660109503003019,Z,1.000000,0.023568
54,-1356,1866,660109503003014,Z,1.000000,0.029691
54,-1358,1861,660109508011013,Z,0.026027,0.006369
54,-1358,1862,660109508011013,Z,0.414797,0.101498
54,-1357,1862,660109508011013,Z,0.555803,0.136001
54,-1357,1863,660109508011013,Z,0.003420,0.000837
54,-1356,1871,660109503002001,Z,0.054729,0.569839
54,-1356,1872,660109503002001,Z,0.065759,0.684687
54,-1356,1873,660109503002001,Z,0.027986,0.291393
54,-1355,1871,660109503002001,Z,0.065123,0.678067
54,-1355,1872,660109503002001,Z,0.096042,1.000000
54,-1355,1873,660109503002001,Z,0.095329,0.992568
54,-1355,1874,660109503002001,Z,0.038851,0.404521
54,-1354,1870,660109503002001,Z,0.010065,0.104797
54,-1354,1871,660109503002001,Z,0.094545,0.984406
54,-1354,1872,660109503002001,Z,0.096042,1.000000
54,-1354,1873,660109503002001,Z,0.096042,1.000000
54,-1354,1874,660109503002001,Z,0.094876,0.987859
54,-1354,1875,660109503002001,Z,0.011533,0.120082
54,-1353,1871,660109503002001,Z,0.046847,0.487777
54,-1353,1872,660109503002001,Z,0.049785,0.518368
54,-1353,1873,660109503002001,Z,0.034208,0.356173
54,-1353,1874,660109503002001,Z,0.021764,0.226611
54,-1353,1875,660109503002001,Z,0.000492,0.005119
54,-1354,1869,660109503002011,Z,0.344628,0.041647
54,-1354,1870,660109503002011,Z,0.584629,0.070650
54,-1353,1869,660109503002011,Z,0.067798,0.008193
54,-1353,1870,660109503002011,Z,0.003109,0.000376
54,-1357,1858,660109510006000,Z,1.000000,0.015159
54,-1356,1865,660109503004013,Z,1.000000,0.002984
54,-1356,1865,660109503004009,Z,0.813219,0.049199
54,-1356,1866,660109503004009,Z,0.188104,0.011380
54,-1357,1861,660109508011004,Z,0.553031,0.025046
54,-1357,1862,660109508011004,Z,0.395056,0.017891
54,-1356,1861,660109508011004,Z,0.051424,0.002329
54,-1357,1862,660109508011010,Z,0.986795,0.076827
54,-1357,1863,660109508011010,Z,0.013205,0.001028
54,-1353,1863,660109507022006,Z,0.312455,0.172228
54,-1353,1864,660109507022006,Z,0.156679,0.086363
54,-1352,1863,660109507022006,Z,0.398973,0.219917
54,-1352,1864,660109507022006,Z,0.132115,0.072823
54,-1383,1833,660109554001006,Z,0.252025,0.037503
54,-1382,1833,660109554001006,Z,0.698554,0.103948
54,-1382,1834,660109554001006,Z,0.049236,0.007327
54,-1382,1827,660109554001013,Z,0.007145,0.003794
54,-1382,1828,660109554001013,Z,0.838275,0.445177
54,-1381,1828,660109554001013,Z,0.138115,0.073348
54,-1381,1829,660109554001013,Z,0.016274,0.008643
54,-1381,1833,660109554001002,Z,0.140898,0.002372
54,-1381,1834,660109554001002,Z,0.857020,0.014430
54,-1382,1829,660109554001022,Z,1.000000,0.048318
54,-1382,1829,660109554001028,Z,1.000000,0.019684
54,-1383,1828,660109554001025,Z,0.133027,0.053412
54,-1383,1829,660109554001025,Z,0.049408,0.019838
54,-1382,1828,660109554001025,Z,0.240667,0.096630
54,-1382,1829,660109554001025,Z,0.576909,0.231635
54,-1382,1828,660109554001026,Z,1.000000,0.028195
54,-1382,1829,660109554001027,Z,1.000000,0.017089
54,-1383,1830,660109554001032,Z,1.000000,0.001831
54,-1349,1862,660109558002004,Z,0.109761,0.018277
54,-1349,1863,660109558002004,Z,0.551908,0.091901
54,-1348,1862,660109558002004,Z,0.000041,0.000007
54,-1348,1863,660109558002004,Z,0.338404,0.056350
54,-1351,1861,660109505024007,Z,1.000000,0.032645
54,-1353,1856,660109563001016,Z,1.000000,0.005611
54,-1369,1830,660109552003008,Z,0.001017,0.001849
54,-1369,1831,660109552003008,Z,0.385390,0.700686
54,-1369,1832,660109552003008,Z,0.257259,0.467728
54,-1369,1833,660109552003008,Z,0.014002,0.025458
54,-1368,1831,660109552003008,Z,0.133536,0.242784
54,-1368,1832,660109552003008,Z,0.180287,0.327783
54,-1368,1833,660109552003008,Z,0.028659,0.052105
54,-1369,1829,660109552003013,Z,0.180808,0.034117
54,-1369,1830,660109552003013,Z,0.818978,0.154534
54,-1372,1826,660109552001011,Z,0.413379,0.102496
54,-1372,1827,660109552001011,Z,0.586691,0.145468
54,-1363,1850,660109529004008,Z,1.000000,0.001672
54,-1354,1853,660109557001010,Z,1.000000,0.004938
54,-1364,1847,660109530003002,Z,0.923150,0.065774
54,-1364,1848,660109530003002,Z,0.076454,0.005447
54,-1362,1848,660109530004001,Z,1.000000,0.118243
54,-1363,1848,660109529006006,Z,1.000000,0.017295
54,-1363,1848,660109529002012,Z,1.000000,0.001964
54,-1362,1848,660109529002002,Z,1.000000,0.049247
54,-1357,1854,660109557004010,Z,1.000000,0.027247
54,-1355,1854,660109557006004,Z,0.112993,0.018135
54,-1355,1855,660109557006004,Z,0.887002,0.142362
54,-1355,1853,660109557001021,Z,1.000000,0.076617
54,-1358,1851,660109557001001,Z,1.000000,0.004974
54,-1354,1854,660109557001027,Z,0.968659,0.213823
54,-1353,1854,660109557001027,Z,0.031413,0.006934
54,-1360,1849,660109528001003,Z,1.000000,0.004156
54,-1383,1838,660109548002001,Z,0.561838,0.062696
54,-1383,1839,660109548002001,Z,0.438565,0.048940
54,-1383,1838,660109548002002,Z,1.000000,0.011847
54,-1382,1841,660109547003018,Z,0.000149,0.000002
54,-1381,1841,660109547003018,Z,0.999950,0.015318
54,-1383,1840,660109548003018,Z,1.000000,0.013309
54,-1382,1841,660109547003015,Z,0.516528,0.001274
54,-1381,1841,660109547003015,Z,0.479147,0.001182
54,-1381,1842,660109547003012,Z,1.000000,0.022061
54,-1374,1852,660109561004030,Z,0.213302,0.010309
54,-1374,1853,660109561004030,Z,0.786745,0.038022
54,-1374,1850,660109561001034,Z,0.384615,0.000251
54,-1373,1849,660109561001034,Z,0.059441,0.000039
54,-1373,1850,660109561001034,Z,0.557110,0.000364
54,-1374,1851,660109561004057,Z,1.000000,0.001685
54,-1373,1851,660109561002010,Z,0.092895,0.020501
54,-1373,1852,660109561002010,Z,0.006305,0.001392
54,-1372,1851,660109561002010,Z,0.673780,0.148700
54,-1372,1852,660109561002010,Z,0.226978,0.050093
54,-1374,1850,660109561001013,Z,0.027280,0.039446
54,-1373,1850,660109561001013,Z,0.429875,0.621588
54,-1373,1851,660109561001013,Z,0.115092,0.166421
54,-1372,1850,660109561001013,Z,0.051796,0.074896
54,-1372,1851,660109561001013,Z,0.308325,0.445830
54,-1371,1851,660109561001013,Z,0.048337,0.069895
54,-1371,1852,660109561001013,Z,0.019375,0.028016
54,-1373,1851,660109561002009,Z,1.000000,0.000758
54,-1372,1853,660109561001009,Z,1.000000,0.053959
54,-1372,1852,660109561001018,Z,0.998624,0.026542
54,-1371,1852,660109561001018,Z,0.001147,0.000030
54,-1354,1862,660109507022008,Z,0.019500,0.029068
54,-1354,1863,660109507022008,Z,0.038259,0.057032
54,-1353,1862,660109507022008,Z,0.201753,0.300751
54,-1353,1863,660109507022008,Z,0.399015,0.594805
54,-1352,1862,660109507022008,Z,0.132423,0.197401
54,-1352,1863,660109507022008,Z,0.209029,0.311597
54,-1355,1863,660109507022003,Z,1.000000,0.009696
54,-1355,1864,660109504013004,Z,0.961802,0.019150
54,-1355,1865,660109504013004,Z,0.038275,0.000762
54,-1353,1867,660109504022011,Z,1.000000,0.020928
54,-1353,1867,660109504022016,Z,1.000000,0.017964
54,-1353,1867,660109503002012,Z,0.053247,0.020255
54,-1353,1868,660109503002012,Z,0.845783,0.321741
54,-1352,1867,660109503002012,Z,0.048543,0.018466
54,-1352,1868,660109503002012,Z,0.052167,0.019845
54,-1357,1870,660109503002005,Z,0.491518,0.127026
54,-1357,1871,660109503002005,Z,0.115148,0.029758
54,-1356,1870,660109503002005,Z,0.012288,0.003176
54,-1356,1871,660109503002005,Z,0.380896,0.098438
54,-1354,1858,660109507024014,Z,0.401658,0.150969
54,-1354,1859,660109507024014,Z,0.358216,0.134640
54,-1353,1858,660109507024014,Z,0.108486,0.040776
54,-1353,1859,660109507024014,Z,0.131517,0.049432
54,-1356,1858,660109507015001,Z,0.786099,0.028701
54,-1356,1859,660109507015001,Z,0.209601,0.007653
54,-1358,1859,660109510007003,Z,1.000000,0.003754
54,-1354,1858,660109507012015,Z,1.000000,0.024679
54,-1359,1859,660109509006005,Z,1.000000,0.020522
54,-1353,1867,660109504022013,Z,1.000000,0.017609
54,-1356,1863,660109508014010,Z,0.763692,0.045152
54,-1355,1863,660109508014010,Z,0.236424,0.013978
54,-1356,1863,660109508014014,Z,0.631179,0.008991
54,-1355,1863,660109508014014,Z,0.368339,0.005247
54,-1357,1856,660109511005011,Z,1.000000,0.001129
54,-1354,1868,660109504022018,Z,0.040226,0.000332
54,-1353,1867,660109504022018,Z,0.003884,0.000032
54,-1353,1868,660109504022018,Z,0.954688,0.007868
54,-1354,1867,660109504023020,Z,1.000000,0.001851
54,-1355,1867,660109504023018,Z,0.001839,0.000360
54,-1354,1867,660109504023018,Z,0.998231,0.195278
54,-1349,1864,660109502005007,Z,0.186361,0.121759
54,-1348,1864,660109502005007,Z,0.722335,0.471938
54,-1347,1864,660109502005007,Z,0.091308,0.059656
54,-1352,1859,660109505021001,Z,1.000000,0.019919
54,-1351,1869,660109502003059,Z,0.168239,0.002555
54,-1350,1869,660109502003059,Z,0.830557,0.012615
54,-1351,1870,660109502003036,Z,0.455604,0.092350
54,-1351,1871,660109502003036,Z,0.543550,0.110177
54,-1351,1869,660109502003054,Z,0.000338,0.000065
54,-1350,1868,660109502003054,Z,0.298904,0.057225
54,-1350,1869,660109502003054,Z,0.701239,0.134252
54,-1350,1868,660109502003024,Z,1.000000,0.002314
54,-1350,1868,660109502003057,Z,0.147978,0.020140
54,-1350,1869,660109502003057,Z,0.835526,0.113717
54,-1349,1868,660109502003057,Z,0.002369,0.000322
54,-1349,1869,660109502003057,Z,0.014043,0.001911
54,-1352,1867,660109505011008,Z,1.000000,0.018048
54,-1349,1865,660109502003026,Z,1.000000,0.000512
54,-1344,1866,660109501001019,Z,1.000000,0.034740
54,-1343,1865,660109501001003,Z,0.013001,0.001132
54,-1343,1866,660109501001003,Z,0.986886,0.085907
54,-1344,1868,660109501001022,Z,1.000000,0.009872
54,-1345,1865,660109501002025,Z,1.000000,0.013076
54,-1345,1864,660109501002052,Z,1.000000,0.106603
54,-1345,1864,660109501003004,Z,0.906612,0.024044
54,-1345,1865,660109501003004,Z,0.092871,0.002463
54,-1344,1864,660109501003004,Z,0.000172,0.000005
54,-1346,1864,660109501002054,Z,0.522465,0.011901
54,-1345,1864,660109501002054,Z,0.476732,0.010860
54,-1345,1864,660109501002047,Z,1.000000,0.015754
54,-1345,1865,660109501002022,Z,1.000000,0.032812
54,-1346,1864,660109501002043,Z,0.879857,0.113797
54,-1346,1865,660109501002043,Z,0.017936,0.002320
54,-1345,1864,660109501002043,Z,0.102260,0.013226
54,-1346,1865,660109501002041,Z,1.000000,0.011078
54,-1357,1853,660109557002002,Z,0.507497,0.144297
54,-1357,1854,660109557002002,Z,0.022830,0.006491
54,-1356,1853,660109557002002,Z,0.469480,0.133487
54,-1354,1855,660109557007008,Z,0.001154,0.000104
54,-1353,1855,660109557007008,Z,0.976848,0.087715
54,-1353,1856,660109557007008,Z,0.021922,0.001968
54,-1363,1847,660109530005008,Z,1.000000,0.004883
54,-1362,1848,660109529002011,Z,1.000000,0.017784
54,-1363,1849,660109529004000,Z,1.000000,0.003925
54,-1361,1849,660109529003005,Z,1.000000,0.000907
54,-1357,1854,660109557003006,Z,1.000000,0.140857
54,-1363,1849,660109529005008,Z,1.000000,0.001884
54,-1363,1847,660109530002000,Z,1.000000,0.040297
54,-1362,1849,660109529001005,Z,0.966020,0.063392
54,-1362,1850,660109529001005,Z,0.033980,0.002230
54,-1357,1855,660109557005000,Z,0.949816,0.001572
54,-1357,1856,660109557005000,Z,0.049263,0.000082
54,-1358,1853,660109557002010,Z,1.000000,0.000967
54,-1358,1852,660109557002000,Z,0.294846,0.311713
54,-1358,1853,660109557002000,Z,0.123180,0.130227
54,-1357,1852,660109557002000,Z,0.423155,0.447362
54,-1357,1853,660109557002000,Z,0.113907,0.120424
54,-1356,1852,660109557002000,Z,0.044954,0.047526
54,-1356,1854,660109557006000,Z,1.000000,0.003054
54,-1363,1848,660109529002000,Z,0.888159,0.063036
54,-1362,1848,660109529002000,Z,0.111852,0.007939
54,-1381,1824,660109553001013,Z,0.248752,0.021754
54,-1380,1823,660109553001013,Z,0.000070,0.000006
54,-1380,1824,660109553001013,Z,0.751065,0.065681
54,-1378,1822,660109553001018,Z,0.156718,0.004604
54,-1378,1823,660109553001018,Z,0.843619,0.024782
54,-1380,1826,660109553002006,Z,1.000000,0.017282
54,-1367,1852,660109533004017,Z,0.733889,0.128676
54,-1367,1853,660109533004017,Z,0.266116,0.046659
54,-1374,1850,660109561002013,Z,0.394777,0.123849
54,-1374,1851,660109561002013,Z,0.579472,0.181792
54,-1373,1851,660109561002013,Z,0.025744,0.008077
54,-1372,1851,660109561002011,Z,1.000000,0.009656
54,-1374,1852,660109561004028,Z,0.040369,0.000351
54,-1374,1853,660109561004028,Z,0.959719,0.008334
54,-1373,1853,660109561004035,Z,1.000000,0.008792
54,-1374,1850,660109561004041,Z,0.999117,0.069821
54,-1374,1851,660109561004041,Z,0.000818,0.000057
54,-1375,1848,660109561001031,Z,0.035447,0.099179
54,-1374,1848,660109561001031,Z,0.148758,0.416219
54,-1374,1849,660109561001031,Z,0.222623,0.622890
54,-1374,1850,660109561001031,Z,0.000048,0.000134
54,-1373,1848,660109561001031,Z,0.029630,0.082904
54,-1373,1849,660109561001031,Z,0.313899,0.878276
54,-1373,1850,660109561001031,Z,0.023912,0.066905
54,-1372,1848,660109561001031,Z,0.002668,0.007465
54,-1372,1849,660109561001031,Z,0.187337,0.524161
54,-1372,1850,660109561001031,Z,0.035655,0.099761
54,-1375,1848,660109561004051,Z,1.000000,0.004649
54,-1373,1849,660109561001033,Z,0.339323,0.001108
54,-1373,1850,660109561001033,Z,0.660210,0.002156
54,-1373,1852,660109561001007,Z,0.085800,0.105657
54,-1373,1853,660109561001007,Z,0.200150,0.246471
54,-1372,1852,660109561001007,Z,0.231531,0.285115
54,-1372,1853,660109561001007,Z,0.482511,0.594179
54,-1375,1849,660109561003000,Z,1.000000,0.009784
54,-1365,1852,660109527005002,Z,0.358275,0.002153
54,-1364,1852,660109527005002,Z,0.639569,0.003843
54,-1363,1854,660109518001083,Z,1.000000,0.007493
54,-1363,1854,660109518001023,Z,1.000000,0.028202
54,-1363,1854,660109518001009,Z,1.000000,0.001239
54,-1357,1857,660109511004008,Z,0.137531,0.007503
54,-1357,1858,660109511004008,Z,0.862246,0.047038
54,-1356,1871,660109503002004,Z,0.050546,0.038948
54,-1356,1872,660109503002004,Z,0.256554,0.197683
54,-1356,1873,660109503002004,Z,0.136635,0.105282
54,-1355,1873,660109503002004,Z,0.008899,0.006857
54,-1355,1874,660109503002004,Z,0.164167,0.126496
54,-1355,1875,660109503002004,Z,0.158383,0.122039
54,-1354,1875,660109503002004,Z,0.184564,0.142213
54,-1354,1876,660109503002004,Z,0.040533,0.031232
54,-1357,1858,660109511003000,Z,1.000000,0.007196
54,-1360,1857,660109509001011,Z,0.454439,0.004713
54,-1359,1857,660109509001011,Z,0.545708,0.005659
54,-1355,1859,660109507013000,Z,1.000000,0.000607
54,-1356,1864,660109504016001,Z,0.908006,0.294144
54,-1355,1863,660109504016001,Z,0.000047,0.000015
54,-1355,1864,660109504016001,Z,0.091933,0.029781
54,-1356,1865,660109503003005,Z,1.000000,0.000411
54,-1355,1865,660109504013000,Z,1.000000,0.046188
54,-1353,1859,660109507024010,Z,1.000000,0.068428
54,-1359,1858,660109509003005,Z,0.010472,0.000119
54,-1359,1859,660109509003005,Z,0.338994,0.003848
54,-1358,1858,660109509003005,Z,0.646707,0.007342
54,-1358,1859,660109509003005,Z,0.004296,0.000049
54,-1354,1859,660109507011014,Z,1.000000,0.002355
54,-1354,1858,660109507011018,Z,1.000000,0.003035
54,-1358,1862,660109503007006,Z,1.000000,0.000985
54,-1354,1866,660109504022026,Z,1.000000,0.029144
54,-1353,1865,660109504022023,Z,1.000000,0.025044
54,-1361,1861,660109503009000,Z,1.000000,0.000860
54,-1354,1860,660109507023000,Z,0.067969,0.010225
54,-1353,1860,660109507023000,Z,0.931672,0.140155
54,-1354,1859,660109507011009,Z,1.000000,0.003190
54,-1354,1859,660109507024000,Z,0.469566,0.060178
54,-1354,1860,660109507024000,Z,0.004121,0.000528
54,-1353,1859,660109507024000,Z,0.526022,0.067413
54,-1359,1856,660109511006006,Z,1.000000,0.013924
54,-1347,1867,660109501001012,Z,1.000000,0.008399
54,-1346,1864,660109502005026,Z,1.000000,0.014124
54,-1347,1864,660109502005020,Z,0.793396,0.077804
54,-1347,1865,660109502005020,Z,0.013638,0.001337
54,-1346,1864,660109502005020,Z,0.193113,0.018938
54,-1347,1864,660109502005023,Z,1.000000,0.368413
54,-1348,1864,660109502005025,Z,0.991170,0.036014
54,-1348,1865,660109502005025,Z,0.008788,0.000319
54,-1348,1864,660109502004006,Z,1.000000,0.018879
54,-1347,1863,660109502004004,Z,1.000000,0.025143
54,-1347,1863,660109502004014,Z,0.041517,0.001046
54,-1347,1864,660109502004014,Z,0.957636,0.024118
54,-1347,1863,660109502004018,Z,0.880315,0.009720
54,-1347,1864,660109502004018,Z,0.118512,0.001308
54,-1346,1863,660109501005007,Z,1.000000,0.024326
54,-1346,1863,660109501004008,Z,0.948691,0.049994
54,-1345,1863,660109501004008,Z,0.051453,0.002711
54,-1347,1859,660109563005005,Z,1.000000,0.055162
54,-1351,1859,660109558006003,Z,0.153060,0.090578
54,-1351,1860,660109558006003,Z,0.271450,0.160640
54,-1350,1859,660109558006003,Z,0.020188,0.011947
54,-1350,1860,660109558006003,Z,0.555367,0.328658
54,-1349,1860,660109558004006,Z,1.000000,0.139479
54,-1349,1862,660109558002009,Z,0.462614,0.061356
54,-1348,1862,660109558002009,Z,0.433545,0.057500
54,-1348,1863,660109558002009,Z,0.103686,0.013752
54,-1352,1860,660109505023005,Z,0.894110,0.101412
54,-1351,1860,660109505023005,Z,0.105924,0.012014
54,-1352,1859,660109505021003,Z,0.101564,0.007381
54,-1351,1859,660109505021003,Z,0.898332,0.065283
54,-1367,1853,660109560002014,Z,0.368136,0.016498
54,-1366,1853,660109560002014,Z,0.631915,0.028320
54,-1367,1852,660109533003001,Z,0.377039,0.098766
54,-1366,1852,660109533003001,Z,0.623005,0.163198
54,-1367,1853,660109533003006,Z,0.255049,0.003310
54,-1366,1853,660109533003006,Z,0.746184,0.009685
54,-1365,1852,660109560002029,Z,0.834234,0.029397
54,-1365,1853,660109560002029,Z,0.166025,0.005850
54,-1366,1852,660109560002031,Z,1.000043,0.053537
54,-1365,1852,660109560002031,Z,0.000028,0.000002
54,-1365,1852,660109560002028,Z,0.768429,0.026517
54,-1365,1853,660109560002028,Z,0.231041,0.007973
54,-1368,1853,660109533004014,Z,1.000000,0.001030
54,-1379,1845,660109544001050,Z,0.002089,0.016901
54,-1379,1846,660109544001050,Z,0.007252,0.058659
54,-1378,1844,660109544001050,Z,0.004485,0.036276
54,-1378,1845,660109544001050,Z,0.063508,0.513710
54,-1378,1846,660109544001050,Z,0.073596,0.595309
54,-1378,1847,660109544001050,Z,0.006006,0.048584
54,-1378,1848,660109544001050,Z,0.016911,0.136794
54,-1378,1849,660109544001050,Z,0.014973,0.121113
54,-1377,1844,660109544001050,Z,0.006050,0.048941
54,-1377,1845,660109544001050,Z,0.109976,0.889581
54,-1377,1846,660109544001050,Z,0.114658,0.927455
54,-1377,1847,660109544001050,Z,0.105456,0.853016
54,-1377,1848,660109544001050,Z,0.069690,0.563713
54,-1377,1849,660109544001050,Z,0.071746,0.580345
54,-1376,1845,660109544001050,Z,0.023702,0.191722
54,-1376,1846,660109544001050,Z,0.026551,0.214768
54,-1376,1847,660109544001050,Z,0.091789,0.742466
54,-1376,1848,660109544001050,Z,0.117052,0.946821
54,-1376,1849,660109544001050,Z,0.002466,0.019944
54,-1375,1848,660109544001050,Z,0.065257,0.527857
54,-1375,1849,660109544001050,Z,0.006740,0.054519
54,-1379,1848,660109544001037,Z,0.136318,0.090213
54,-1379,1849,660109544001037,Z,0.048954,0.032397
54,-1378,1848,660109544001037,Z,0.361678,0.239351
54,-1378,1849,660109544001037,Z,0.453060,0.299826
54,-1378,1848,660109544001057,Z,0.000270,0.000043
54,-1377,1848,660109544001057,Z,0.999257,0.157889
54,-1377,1848,660109544001051,Z,1.000000,0.120201
54,-1380,1851,660109544001014,Z,0.002004,0.001519
54,-1379,1851,660109544001014,Z,0.143649,0.108891
54,-1378,1851,660109544001014,Z,0.717254,0.543705
54,-1378,1852,660109544001014,Z,0.069374,0.052588
54,-1377,1851,660109544001014,Z,0.066031,0.050054
54,-1377,1852,660109544001014,Z,0.001779,0.001349
54,-1386,1851,660109544001024,Z,1.000000,0.000495
54,-1380,1851,660109544004003,Z,1.000000,0.011398
54,-1377,1851,660109543002010,Z,0.617206,0.034378
54,-1377,1852,660109543002010,Z,0.383327,0.021351
54,-1376,1849,660109544006022,Z,1.000000,0.057560
54,-1377,1849,660109544006010,Z,0.028033,0.000151
54,-1376,1849,660109544006010,Z,0.971967,0.005232
54,-1379,1846,660109544001069,Z,1.000000,0.013198
54,-1373,1853,660109900000036,Z,0.041823,0.003338
54,-1373,1854,660109900000036,Z,0.005615,0.000448
54,-1372,1853,660109900000036,Z,0.177834,0.014193
54,-1372,1854,660109900000036,Z,0.774576,0.061819
54,-1361,1864,660109900000017,Z,0.007982,0.008071
54,-1360,1864,660109900000017,Z,0.146315,0.147947
54,-1360,1865,660109900000017,Z,0.427534,0.432301
54,-1359,1865,660109900000017,Z,0.258981,0.261869
54,-1359,1866,660109900000017,Z,0.159318,0.161095
54,-1383,1824,660109900000087,Z,0.019268,0.057311
54,-1383,1825,660109900000087,Z,0.152796,0.454476
54,-1383,1826,660109900000087,Z,0.218717,0.650552
54,-1383,1827,660109900000087,Z,0.137570,0.409187
54,-1382,1824,660109900000087,Z,0.078690,0.234054
54,-1382,1825,660109900000087,Z,0.170702,0.507735
54,-1382,1826,660109900000087,Z,0.119896,0.356619
54,-1382,1827,660109900000087,Z,0.102236,0.304090
54,-1350,1873,660109900000006,Z,0.098004,0.062503
54,-1350,1874,660109900000006,Z,0.381948,0.243591
54,-1349,1873,660109900000006,Z,0.449104,0.286421
54,-1349,1874,660109900000006,Z,0.070720,0.045102
54,-1388,1823,660109900000090,Z,0.029486,0.041381
54,-1387,1823,660109900000090,Z,0.131009,0.183860
54,-1386,1823,660109900000090,Z,0.190453,0.267284
54,-1385,1823,660109900000090,Z,0.248102,0.348190
54,-1384,1823,660109900000090,Z,0.305703,0.429028
54,-1383,1823,660109900000090,Z,0.095385,0.133865
54,-1383,1829,660109900000084,Z,1.000000,0.065504
54,-1367,1822,660109900000108,Z,0.000022,0.000043
54,-1366,1821,660109900000108,Z,0.136845,0.265130
54,-1366,1822,660109900000108,Z,0.176735,0.342414
54,-1365,1820,660109900000108,Z,0.001981,0.003838
54,-1365,1821,660109900000108,Z,0.399542,0.774089
54,-1365,1822,660109900000108,Z,0.186386,0.361111
54,-1364,1821,660109900000108,Z,0.027374,0.053036
54,-1364,1822,660109900000108,Z,0.070862,0.137291
54,-1372,1824,660109900000127,Z,0.593825,0.044369
54,-1372,1825,660109900000127,Z,0.361613,0.027019
